time;I
21:14:38:632;761.00
21:14:38:826;761.00
21:14:39:020;761.00
21:14:39:213;761.00
21:14:39:406;761.00
21:14:39:596;761.00
21:14:39:792;761.00
21:14:39:987;761.00
21:14:40:185;760.00
21:14:40:375;760.00
21:14:40:570;760.00
21:14:40:771;760.00
21:14:40:958;760.00
21:14:41:151;760.00
21:14:41:344;760.00
21:14:41:538;760.00
21:14:41:732;760.00
21:14:41:923;760.00
21:14:42:122;759.00
21:14:42:312;759.00
21:14:42:504;759.00
21:14:42:707;759.00
21:14:42:898;759.00
21:14:43:093;759.00
21:14:43:295;759.00
21:14:43:474;758.00
21:14:43:669;758.00
21:14:43:858;758.00
21:14:44:052;758.00
21:14:44:245;758.00
21:14:44:439;758.00
21:14:44:633;757.00
21:14:44:829;757.00
21:14:45:021;758.00
21:14:45:214;756.00
21:14:45:412;758.00
21:14:45:597;756.00
21:14:45:804;756.00
21:14:45:987;756.00
21:14:46:177;758.00
21:14:46:370;757.00
21:14:46:561;756.00
21:14:46:755;756.00
21:14:46:945;756.00
21:14:47:136;757.00
21:14:47:332;755.00
21:14:47:521;755.00
21:14:47:721;755.00
21:14:47:917;755.00
21:14:48:099;756.00
21:14:48:291;756.00
21:14:48:486;756.00
21:14:48:678;756.00
21:14:48:872;754.00
21:14:49:063;754.00
21:14:49:256;756.00
21:14:49:451;754.00
21:14:49:640;754.00
21:14:49:831;754.00
21:14:50:031;754.00
21:14:50:230;754.00
21:14:50:415;755.00
21:14:50:603;754.00
21:14:50:796;754.00
21:14:50:990;754.00
21:14:51:183;754.00
21:14:51:374;754.00
21:14:51:565;754.00
21:14:51:757;752.00
21:14:51:951;754.00
21:14:52:143;752.00
21:14:52:345;754.00
21:14:52:545;752.00
21:14:52:719;754.00
21:14:52:907;754.00
21:14:53:100;752.00
21:14:53:295;752.00
21:14:53:491;751.00
21:14:53:683;753.00
21:14:53:874;752.00
21:14:54:073;752.00
21:14:54:262;752.00
21:14:54:458;752.00
21:14:54:658;752.00
21:14:54:854;752.00
21:14:55:036;752.00
21:14:55:225;750.00
21:14:55:416;752.00
21:14:55:610;752.00
21:14:55:799;752.00
21:14:55:994;750.00
21:14:56:184;750.00
21:14:56:385;751.00
21:14:56:571;751.00
21:14:56:768;751.00
21:14:56:969;749.00
21:14:57:170;750.00
21:14:57:343;750.00
21:14:57:537;750.00
21:14:57:731;750.00
21:14:57:920;750.00
21:14:58:113;748.00
21:14:58:306;749.00
21:14:58:494;749.00
21:14:58:690;749.00
21:14:58:880;749.00
21:14:59:077;749.00
21:14:59:278;747.00
21:14:59:460;747.00
21:14:59:652;747.00
21:14:59:847;747.00
21:15:00:037;749.00
21:15:00:228;748.00
21:15:00:422;748.00
21:15:00:620;747.00
21:15:00:808;747.00
21:15:01:001;747.00
21:15:01:192;747.00
21:15:01:389;747.00
21:15:01:589;747.00
21:15:01:788;747.00
21:15:01:967;747.00
21:15:02:156;747.00
21:15:02:346;747.00
21:15:02:538;747.00
21:15:02:731;747.00
21:15:02:929;747.00
21:15:03:116;747.00
21:15:03:309;746.00
21:15:03:514;746.00
21:15:03:713;746.00
21:15:03:891;746.00
21:15:04:086;746.00
21:15:04:274;746.00
21:15:04:467;746.00
21:15:04:660;746.00
21:15:04:853;745.00
21:15:05:048;745.00
21:15:05:240;745.00
21:15:05:432;745.00
21:15:05:625;745.00
21:15:05:817;745.00
21:15:06:022;745.00
21:15:06:203;745.00
21:15:06:398;745.00
21:15:06:587;745.00
21:15:06:780;744.00
21:15:06:972;744.00
21:15:07:163;744.00
21:15:07:353;744.00
21:15:07:546;744.00
21:15:07:736;744.00
21:15:07:925;744.00
21:15:08:119;743.00
21:15:08:309;743.00
21:15:08:501;743.00
21:15:08:693;743.00
21:15:08:887;743.00
21:15:09:078;743.00
21:15:09:268;743.00
21:15:09:459;742.00
21:15:09:652;742.00
21:15:09:846;742.00
21:15:10:040;742.00
21:15:10:236;742.00
21:15:10:440;742.00
21:15:10:624;742.00
21:15:10:810;742.00
21:15:11:002;742.00
21:15:11:193;742.00
21:15:11:386;742.00
21:15:11:578;741.00
21:15:11:769;741.00
21:15:11:962;741.00
21:15:12:158;741.00
21:15:12:351;742.00
21:15:12:545;740.00
21:15:12:749;740.00
21:15:12:933;740.00
21:15:13:123;740.00
21:15:13:317;740.00
21:15:13:510;740.00
21:15:13:702;740.00
21:15:13:896;740.00
21:15:14:090;740.00
21:15:14:283;740.00
21:15:14:475;740.00
21:15:14:674;739.00
21:15:14:873;739.00
21:15:15:073;739.00
21:15:15:250;739.00
21:15:15:440;739.00
21:15:15:633;739.00
21:15:15:824;739.00
21:15:16:018;738.00
21:15:16:212;739.00
21:15:16:405;739.00
21:15:16:600;739.00
21:15:16:795;737.00
21:15:16:982;739.00
21:15:17:176;737.00
21:15:17:379;737.00
21:15:17:563;737.00
21:15:17:752;739.00
21:15:17:950;739.00
21:15:18:143;739.00
21:15:18:331;739.00
21:15:18:526;737.00
21:15:18:719;737.00
21:15:18:913;737.00
21:15:19:110;736.00
21:15:19:299;737.00
21:15:19:491;737.00
21:15:19:690;735.00
21:15:19:885;735.00
21:15:20:066;735.00
21:15:20:262;735.00
21:15:20:454;735.00
21:15:20:644;736.00
21:15:20:839;736.00
21:15:21:027;736.00
21:15:21:223;734.00
21:15:21:422;734.00
21:15:21:616;735.00
21:15:21:815;735.00
21:15:21:996;735.00
21:15:22:187;735.00
21:15:22:382;735.00
21:15:22:572;735.00
21:15:22:766;733.00
21:15:22:957;733.00
21:15:23:150;734.00
21:15:23:342;734.00
21:15:23:535;732.00
21:15:23:734;734.00
21:15:23:921;733.00
21:15:24:125;732.00
21:15:24:325;734.00
21:15:24:504;733.00
21:15:24:692;733.00
21:15:24:886;733.00
21:15:25:079;733.00
21:15:25:271;733.00
21:15:25:469;733.00
21:15:25:662;733.00
21:15:25:855;733.00
21:15:26:053;732.00
21:15:26:241;733.00
21:15:26:438;732.00
21:15:26:637;732.00
21:15:26:835;732.00
21:15:27:036;732.00
21:15:27:207;731.00
21:15:27:402;731.00
21:15:27:595;733.00
21:15:27:791;731.00
21:15:27:982;731.00
21:15:28:175;731.00
21:15:28:363;731.00
21:15:28:556;731.00
21:15:28:761;732.00
21:15:28:962;730.00
21:15:29:136;730.00
21:15:29:325;730.00
21:15:29:519;730.00
21:15:29:712;730.00
21:15:29:903;730.00
21:15:30:097;729.00
21:15:30:289;729.00
21:15:30:479;729.00
21:15:30:676;731.00
21:15:30:870;729.00
21:15:31:071;729.00
21:15:31:270;729.00
21:15:31:448;729.00
21:15:31:639;729.00
21:15:31:826;729.00
21:15:32:018;728.00
21:15:32:215;728.00
21:15:32:407;728.00
21:15:32:598;728.00
21:15:32:793;728.00
21:15:32:985;727.00
21:15:33:182;727.00
21:15:33:378;727.00
21:15:33:578;727.00
21:15:33:755;727.00
21:15:33:950;727.00
21:15:34:141;726.00
21:15:34:332;728.00
21:15:34:522;726.00
21:15:34:713;726.00
21:15:34:910;726.00
21:15:35:101;726.00
21:15:35:301;726.00
21:15:35:488;726.00
21:15:35:687;726.00
21:15:35:888;726.00
21:15:36:065;726.00
21:15:36:260;725.00
21:15:36:457;726.00
21:15:36:649;726.00
21:15:36:840;724.00
21:15:37:032;724.00
21:15:37:227;724.00
21:15:37:416;724.00
21:15:37:605;726.00
21:15:37:811;724.00
21:15:38:012;724.00
21:15:38:189;724.00
21:15:38:378;724.00
21:15:38:573;724.00
21:15:38:765;724.00
21:15:38:956;724.00
21:15:39:151;724.00
21:15:39:340;724.00
21:15:39:533;723.00
21:15:39:727;723.00
21:15:39:920;724.00
21:15:40:120;724.00
21:15:40:320;724.00
21:15:40:500;724.00
21:15:40:691;724.00
21:15:40:887;724.00
21:15:41:081;722.00
21:15:41:275;722.00
21:15:41:467;722.00
21:15:41:660;722.00
21:15:41:852;723.00
21:15:42:040;723.00
21:15:42:233;723.00
21:15:42:446;723.00
21:15:42:618;723.00
21:15:42:810;721.00
21:15:43:006;721.00
21:15:43:194;721.00
21:15:43:385;722.00
21:15:43:580;722.00
21:15:43:774;722.00
21:15:43:973;722.00
21:15:44:157;722.00
21:15:44:353;722.00
21:15:44:555;720.00
21:15:44:757;720.00
21:15:44:927;720.00
21:15:45:121;721.00
21:15:45:313;721.00
21:15:45:503;720.00
21:15:45:698;721.00
21:15:45:892;718.00
21:15:46:085;720.00
21:15:46:283;720.00
21:15:46:472;720.00
21:15:46:668;720.00
21:15:46:863;720.00
21:15:47:067;719.00
21:15:47:244;718.00
21:15:47:433;719.00
21:15:47:624;719.00
21:15:47:817;718.00
21:15:48:008;717.00
21:15:48:200;717.00
21:15:48:393;718.00
21:15:48:585;718.00
21:15:48:788;717.00
21:15:48:987;716.00
21:15:49:168;718.00
21:15:49:354;718.00
21:15:49:550;717.00
21:15:49:742;717.00
21:15:49:936;718.00
21:15:50:128;718.00
21:15:50:321;717.00
21:15:50:514;716.00
21:15:50:709;716.00
21:15:50:908;716.00
21:15:51:096;717.00
21:15:51:296;716.00
21:15:51:497;716.00
21:15:51:673;716.00
21:15:51:862;716.00
21:15:52:054;716.00
21:15:52:244;716.00
21:15:52:439;714.00
21:15:52:633;716.00
21:15:52:823;714.00
21:15:53:019;715.00
21:15:53:208;715.00
21:15:53:404;715.00
21:15:53:603;715.00
21:15:53:802;715.00
21:15:53:984;715.00
21:15:54:178;715.00
21:15:54:366;713.00
21:15:54:556;714.00
21:15:54:748;714.00
21:15:54:943;714.00
21:15:55:129;713.00
21:15:55:325;712.00
21:15:55:516;714.00
21:15:55:728;712.00
21:15:55:902;714.00
21:15:56:092;714.00
21:15:56:284;712.00
21:15:56:476;713.00
21:15:56:671;713.00
21:15:56:866;713.00
21:15:57:054;713.00
21:15:57:249;713.00
21:15:57:442;713.00
21:15:57:630;712.00
21:15:57:833;712.00
21:15:58:042;712.00
21:15:58:213;712.00
21:15:58:401;712.00
21:15:58:591;710.00
21:15:58:784;710.00
21:15:58:981;710.00
21:15:59:173;710.00
21:15:59:366;711.00
21:15:59:558;711.00
21:15:59:758;711.00
21:15:59:949;711.00
21:16:00:138;711.00
21:16:00:338;711.00
21:16:00:546;711.00
21:16:00:718;710.00
21:16:00:911;710.00
21:16:01:101;710.00
21:16:01:294;710.00
21:16:01:489;710.00
21:16:01:681;710.00
21:16:01:873;710.00
21:16:02:067;710.00
21:16:02:262;710.00
21:16:02:460;710.00
21:16:02:662;709.00
21:16:02:843;709.00
21:16:03:033;709.00
21:16:03:223;708.00
21:16:03:412;707.00
21:16:03:607;707.00
21:16:03:801;706.00
21:16:03:992;706.00
21:16:04:192;706.00
21:16:04:384;706.00
21:16:04:579;706.00
21:16:04:777;706.00
21:16:04:956;706.00
21:16:05:146;705.00
21:16:05:339;706.00
21:16:05:533;706.00
21:16:05:723;706.00
21:16:05:915;706.00
21:16:06:107;706.00
21:16:06:302;706.00
21:16:06:498;707.00
21:16:06:686;706.00
21:16:06:875;706.00
21:16:07:085;706.00
21:16:07:266;706.00
21:16:07:462;706.00
21:16:07:649;706.00
21:16:07:844;706.00
21:16:08:040;706.00
21:16:08:232;706.00
21:16:08:427;706.00
21:16:08:618;706.00
21:16:08:814;704.00
21:16:09:005;705.00
21:16:09:201;703.00
21:16:09:385;703.00
21:16:09:577;703.00
21:16:09:770;701.00
21:16:09:964;703.00
21:16:10:157;702.00
21:16:10:349;701.00
21:16:10:542;701.00
21:16:10:737;701.00
21:16:10:932;701.00
21:16:11:128;700.00
21:16:11:311;701.00
21:16:11:518;701.00
21:16:11:699;699.00
21:16:11:890;700.00
21:16:12:082;699.00
21:16:12:273;700.00
21:16:12:465;699.00
21:16:12:658;699.00
21:16:12:848;699.00
21:16:13:043;701.00
21:16:13:234;699.00
21:16:13:428;699.00
21:16:13:630;698.00
21:16:13:827;699.00
21:16:14:029;698.00
21:16:14:199;697.00
21:16:14:394;698.00
21:16:14:582;698.00
21:16:14:775;698.00
21:16:14:965;698.00
21:16:15:158;698.00
21:16:15:353;699.00
21:16:15:551;697.00
21:16:15:750;697.00
21:16:15:933;698.00
21:16:16:121;699.00
21:16:16:315;697.00
21:16:16:507;697.00
21:16:16:698;697.00
21:16:16:888;697.00
21:16:17:082;697.00
21:16:17:276;697.00
21:16:17:465;697.00
21:16:17:660;697.00
21:16:17:857;697.00
21:16:18:060;697.00
21:16:18:241;695.00
21:16:18:428;695.00
21:16:18:620;697.00
21:16:18:813;695.00
21:16:19:006;696.00
21:16:19:200;697.00
21:16:19:393;697.00
21:16:19:581;695.00
21:16:19:778;697.00
21:16:19:975;696.00
21:16:20:169;696.00
21:16:20:368;696.00
21:16:20:549;694.00
21:16:20:740;696.00
21:16:20:934;694.00
21:16:21:125;696.00
21:16:21:321;695.00
21:16:21:514;695.00
21:16:21:704;694.00
21:16:21:899;695.00
21:16:22:096;696.00
21:16:22:293;694.00
21:16:22:493;694.00
21:16:22:695;692.00
21:16:22:867;694.00
21:16:23:057;694.00
21:16:23:254;694.00
21:16:23:447;694.00
21:16:23:640;694.00
21:16:23:832;694.00
21:16:24:030;692.00
21:16:24:221;694.00
21:16:24:413;693.00
21:16:24:605;692.00
21:16:24:801;693.00
21:16:25:003;693.00
21:16:25:183;693.00
21:16:25:372;693.00
21:16:25:569;692.00
21:16:25:763;692.00
21:16:25:956;692.00
21:16:26:145;692.00
21:16:26:337;692.00
21:16:26:528;692.00
21:16:26:720;692.00
21:16:26:914;692.00
21:16:27:129;692.00
21:16:27:301;691.00
21:16:27:492;691.00
21:16:27:684;686.00
21:16:27:876;682.00
21:16:28:072;683.00
21:16:28:261;688.00
21:16:28:458;690.00
21:16:28:648;690.00
21:16:28:847;692.00
21:16:29:038;691.00
21:16:29:235;690.00
21:16:29:435;692.00
21:16:29:616;691.00
21:16:29:807;691.00
21:16:30:004;691.00
21:16:30:198;690.00
21:16:30:388;690.00
21:16:30:582;690.00
21:16:30:774;690.00
21:16:30:971;690.00
21:16:31:159;690.00
21:16:31:358;690.00
21:16:31:548;689.00
21:16:31:737;689.00
21:16:31:944;691.00
21:16:32:142;689.00
21:16:32:320;689.00
21:16:32:508;689.00
21:16:32:703;688.00
21:16:32:897;689.00
21:16:33:088;688.00
21:16:33:279;688.00
21:16:33:472;688.00
21:16:33:664;687.00
21:16:33:860;687.00
21:16:34:056;687.00
21:16:34:252;688.00
21:16:34:440;688.00
21:16:34:633;686.00
21:16:34:825;686.00
21:16:35:015;688.00
21:16:35:211;686.00
21:16:35:405;688.00
21:16:35:600;686.00
21:16:35:794;686.00
21:16:35:988;687.00
21:16:36:180;687.00
21:16:36:377;687.00
21:16:36:569;686.00
21:16:36:759;687.00
21:16:36:949;687.00
21:16:37:142;687.00
21:16:37:334;686.00
21:16:37:527;686.00
21:16:37:723;686.00
21:16:37:918;684.00
21:16:38:111;684.00
21:16:38:305;684.00
21:16:38:502;684.00
21:16:38:692;684.00
21:16:38:889;684.00
21:16:39:087;684.00
21:16:39:269;684.00
21:16:39:460;684.00
21:16:39:654;684.00
21:16:39:846;682.00
21:16:40:041;682.00
21:16:40:231;684.00
21:16:40:424;682.00
21:16:40:617;682.00
21:16:40:811;682.00
21:16:41:009;682.00
21:16:41:209;682.00
21:16:41:389;684.00
21:16:41:580;684.00
21:16:41:773;684.00
21:16:41:965;682.00
21:16:42:162;682.00
21:16:42:353;682.00
21:16:42:543;682.00
21:16:42:737;683.00
21:16:42:934;683.00
21:16:43:124;683.00
21:16:43:319;682.00
21:16:43:519;682.00
21:16:43:700;682.00
21:16:43:892;682.00
21:16:44:086;682.00
21:16:44:277;682.00
21:16:44:472;682.00
21:16:44:665;682.00
21:16:44:858;682.00
21:16:45:048;682.00
21:16:45:240;682.00
21:16:45:434;682.00
21:16:45:629;680.00
21:16:45:830;682.00
21:16:46:030;682.00
21:16:46:202;682.00
21:16:46:395;680.00
21:16:46:586;680.00
21:16:46:777;680.00
21:16:46:974;680.00
21:16:47:163;680.00
21:16:47:357;680.00
21:16:47:549;680.00
21:16:47:738;680.00
21:16:47:940;680.00
21:16:48:137;680.00
21:16:48:339;679.00
21:16:48:515;679.00
21:16:48:707;678.00
21:16:48:894;678.00
21:16:49:085;678.00
21:16:49:283;680.00
21:16:49:472;678.00
21:16:49:671;678.00
21:16:49:860;678.00
21:16:50:063;678.00
21:16:50:263;678.00
21:16:50:435;678.00
21:16:50:629;678.00
21:16:50:821;677.00
21:16:51:015;677.00
21:16:51:204;677.00
21:16:51:401;675.00
21:16:51:594;674.00
21:16:51:785;673.00
21:16:51:984;671.00
21:16:52:173;670.00
21:16:52:369;667.00
21:16:52:569;667.00
21:16:52:752;668.00
21:16:52:943;668.00
21:16:53:135;668.00
21:16:53:323;668.00
21:16:53:516;668.00
21:16:53:708;668.00
21:16:53:894;668.00
21:16:54:094;668.00
21:16:54:288;669.00
21:16:54:472;669.00
21:16:54:664;669.00
21:16:54:860;668.00
21:16:55:061;668.00
21:16:55:242;670.00
21:16:55:433;668.00
21:16:55:625;668.00
21:16:55:821;668.00
21:16:56:014;670.00
21:16:56:206;670.00
21:16:56:401;670.00
21:16:56:606;668.00
21:16:56:801;668.00
21:16:56:976;667.00
21:16:57:167;666.00
21:16:57:361;668.00
21:16:57:563;668.00
21:16:57:746;669.00
21:16:57:939;669.00
21:16:58:130;669.00
21:16:58:328;673.00
21:16:58:523;672.00
21:16:58:718;672.00
21:16:58:910;672.00
21:16:59:110;671.00
21:16:59:287;671.00
21:16:59:481;671.00
21:16:59:674;671.00
21:16:59:868;671.00
21:17:00:056;673.00
21:17:00:248;671.00
21:17:00:450;671.00
21:17:00:640;669.00
21:17:00:835;669.00
21:17:01:017;669.00
21:17:01:208;669.00
21:17:01:401;669.00
21:17:01:593;669.00
21:17:01:785;667.00
21:17:01:981;666.00
21:17:02:174;666.00
21:17:02:366;666.00
21:17:02:560;668.00
21:17:02:759;666.00
21:17:02:950;666.00
21:17:03:146;667.00
21:17:03:344;667.00
21:17:03:526;667.00
21:17:03:717;667.00
21:17:03:909;667.00
21:17:04:102;667.00
21:17:04:292;665.00
21:17:04:483;667.00
21:17:04:675;667.00
21:17:04:871;667.00
21:17:05:069;664.00
21:17:05:259;660.00
21:17:05:457;660.00
21:17:05:659;661.00
21:17:05:839;659.00
21:17:06:027;659.00
21:17:06:219;662.00
21:17:06:409;665.00
21:17:06:604;665.00
21:17:06:796;665.00
21:17:06:985;665.00
21:17:07:177;665.00
21:17:07:372;665.00
21:17:07:568;665.00
21:17:07:769;665.00
21:17:07:950;665.00
21:17:08:142;666.00
21:17:08:332;664.00
21:17:08:526;666.00
21:17:08:717;666.00
21:17:08:909;666.00
21:17:09:104;665.00
21:17:09:297;665.00
21:17:09:494;665.00
21:17:09:689;665.00
21:17:09:880;665.00
21:17:10:073;663.00
21:17:10:259;665.00
21:17:10:449;665.00
21:17:10:641;664.00
21:17:10:835;664.00
21:17:11:024;664.00
21:17:11:219;664.00
21:17:11:410;664.00
21:17:11:608;664.00
21:17:11:801;663.00
21:17:11:997;663.00
21:17:12:193;662.00
21:17:12:373;664.00
21:17:12:564;664.00
21:17:12:760;663.00
21:17:12:951;663.00
21:17:13:144;663.00
21:17:13:335;663.00
21:17:13:524;663.00
21:17:13:723;663.00
21:17:13:919;663.00
21:17:14:106;664.00
21:17:14:305;663.00
21:17:14:509;659.00
21:17:14:685;659.00
21:17:14:876;661.00
21:17:15:064;657.00
21:17:15:259;652.00
21:17:15:453;656.00
21:17:15:648;661.00
21:17:15:840;661.00
21:17:16:035;661.00
21:17:16:221;661.00
21:17:16:418;661.00
21:17:16:608;661.00
21:17:16:818;661.00
21:17:16:998;661.00
21:17:17:188;661.00
21:17:17:384;661.00
21:17:17:568;661.00
21:17:17:760;661.00
21:17:17:954;661.00
21:17:18:146;661.00
21:17:18:346;659.00
21:17:18:535;659.00
21:17:18:732;661.00
21:17:18:933;660.00
21:17:19:116;661.00
21:17:19:304;659.00
21:17:19:499;659.00
21:17:19:694;659.00
21:17:19:884;659.00
21:17:20:075;659.00
21:17:20:273;659.00
21:17:20:466;659.00
21:17:20:659;658.00
21:17:20:849;658.00
21:17:21:048;658.00
21:17:21:244;657.00
21:17:21:428;658.00
21:17:21:621;658.00
21:17:21:813;658.00
21:17:22:007;658.00
21:17:22:201;657.00
21:17:22:393;657.00
21:17:22:587;659.00
21:17:22:782;657.00
21:17:22:979;657.00
21:17:23:162;657.00
21:17:23:359;657.00
21:17:23:557;657.00
21:17:23:752;657.00
21:17:23:935;656.00
21:17:24:123;657.00
21:17:24:314;656.00
21:17:24:508;656.00
21:17:24:700;656.00
21:17:24:894;656.00
21:17:25:087;656.00
21:17:25:277;656.00
21:17:25:472;656.00
21:17:25:671;656.00
21:17:25:875;656.00
21:17:26:046;656.00
21:17:26:237;656.00
21:17:26:429;656.00
21:17:26:622;654.00
21:17:26:810;654.00
21:17:27:007;654.00
21:17:27:202;654.00
21:17:27:394;654.00
21:17:27:583;654.00
21:17:27:787;654.00
21:17:27:972;654.00
21:17:28:167;654.00
21:17:28:356;654.00
21:17:28:551;654.00
21:17:28:744;654.00
21:17:28:937;654.00
21:17:29:128;654.00
21:17:29:321;654.00
21:17:29:514;654.00
21:17:29:707;654.00
21:17:29:903;652.00
21:17:30:094;654.00
21:17:30:291;654.00
21:17:30:478;654.00
21:17:30:673;652.00
21:17:30:864;652.00
21:17:31:057;652.00
21:17:31:250;652.00
21:17:31:441;652.00
21:17:31:633;652.00
21:17:31:826;653.00
21:17:32:018;651.00
21:17:32:211;651.00
21:17:32:406;653.00
21:17:32:597;652.00
21:17:32:795;652.00
21:17:32:983;652.00
21:17:33:175;652.00
21:17:33:369;652.00
21:17:33:562;651.00
21:17:33:752;652.00
21:17:33:944;651.00
21:17:34:139;650.00
21:17:34:330;652.00
21:17:34:523;652.00
21:17:34:725;652.00
21:17:34:930;652.00
21:17:35:098;652.00
21:17:35:283;652.00
21:17:35:475;650.00
21:17:35:668;650.00
21:17:35:863;650.00
21:17:36:054;650.00
21:17:36:250;650.00
21:17:36:438;649.00
21:17:36:630;650.00
21:17:36:833;650.00
21:17:37:019;648.00
21:17:37:209;648.00
21:17:37:404;648.00
21:17:37:593;648.00
21:17:37:789;648.00
21:17:37:978;648.00
21:17:38:175;648.00
21:17:38:366;648.00
21:17:38:558;647.00
21:17:38:753;647.00
21:17:38:951;647.00
21:17:39:149;647.00
21:17:39:327;647.00
21:17:39:525;646.00
21:17:39:716;646.00
21:17:39:905;646.00
21:17:40:100;646.00
21:17:40:290;646.00
21:17:40:484;646.00
21:17:40:678;647.00
21:17:40:876;646.00
21:17:41:068;646.00
21:17:41:264;647.00
21:17:41:464;647.00
21:17:41:645;648.00
21:17:41:835;646.00
21:17:42:028;647.00
21:17:42:221;648.00
21:17:42:411;647.00
21:17:42:603;647.00
21:17:42:797;647.00
21:17:42:994;646.00
21:17:43:187;646.00
21:17:43:376;646.00
21:17:43:575;646.00
21:17:43:778;646.00
21:17:43:956;646.00
21:17:44:144;645.00
21:17:44:338;644.00
21:17:44:530;642.00
21:17:44:723;642.00
21:17:44:914;642.00
21:17:45:109;642.00
21:17:45:297;642.00
21:17:45:494;642.00
21:17:45:687;642.00
21:17:45:888;642.00
21:17:46:066;642.00
21:17:46:256;642.00
21:17:46:448;642.00
21:17:46:641;642.00
21:17:46:832;642.00
21:17:47:023;642.00
21:17:47:217;641.00
21:17:47:408;642.00
21:17:47:600;641.00
21:17:47:793;641.00
21:17:47:994;642.00
21:17:48:177;640.00
21:17:48:367;640.00
21:17:48:561;640.00
21:17:48:754;639.00
21:17:48:946;640.00
21:17:49:137;642.00
21:17:49:331;643.00
21:17:49:525;639.00
21:17:49:719;631.00
21:17:49:908;632.00
21:17:50:107;635.00
21:17:50:295;636.00
21:17:50:487;638.00
21:17:50:693;637.00
21:17:50:873;638.00
21:17:51:067;638.00
21:17:51:262;638.00
21:17:51:455;637.00
21:17:51:646;639.00
21:17:51:838;639.00
21:17:52:030;640.00
21:17:52:221;640.00
21:17:52:421;642.00
21:17:52:607;642.00
21:17:52:799;639.00
21:17:52:988;614.00
21:17:53:182;639.00
21:17:53:374;611.00
21:17:53:568;593.00
21:17:53:762;637.00
21:17:53:957;602.00
21:17:54:142;602.00
21:17:54:338;635.00
21:17:54:538;639.00
21:17:54:740;637.00
21:17:54:914;635.00
21:17:55:103;633.00
21:17:55:297;633.00
21:17:55:485;633.00
21:17:55:680;632.00
21:17:55:874;631.00
21:17:56:060;631.00
21:17:56:255;631.00
21:17:56:455;631.00
21:17:56:655;631.00
21:17:56:858;631.00
21:17:57:025;633.00
21:17:57:220;633.00
21:17:57:413;631.00
21:17:57:604;633.00
21:17:57:792;633.00
21:17:57:985;631.00
21:17:58:180;631.00
21:17:58:378;635.00
21:17:58:562;636.00
21:17:58:763;637.00
21:17:58:966;637.00
21:17:59:143;637.00
21:17:59:340;637.00
21:17:59:529;636.00
21:17:59:720;636.00
21:17:59:913;636.00
21:18:00:104;635.00
21:18:00:300;636.00
21:18:00:493;635.00
21:18:00:684;635.00
21:18:00:874;635.00
21:18:01:076;635.00
21:18:01:281;635.00
21:18:01:452;635.00
21:18:01:643;635.00
21:18:01:836;635.00
21:18:02:028;635.00
21:18:02:221;633.00
21:18:02:410;634.00
21:18:02:607;634.00
21:18:02:805;634.00
21:18:02:992;634.00
21:18:03:189;634.00
21:18:03:390;634.00
21:18:03:570;634.00
21:18:03:768;633.00
21:18:03:958;634.00
21:18:04:148;633.00
21:18:04:341;633.00
21:18:04:530;629.00
21:18:04:723;614.00
21:18:04:916;624.00
21:18:05:109;617.00
21:18:05:301;633.00
21:18:05:504;633.00
21:18:05:703;633.00
21:18:05:880;633.00
21:18:06:070;632.00
21:18:06:265;632.00
21:18:06:456;632.00
21:18:06:649;631.00
21:18:06:842;631.00
21:18:07:032;631.00
21:18:07:229;631.00
